X,Y,Z,Polarity
-0.006145494,-0.025572596,0.082550003,1
-0.075816035,0.007255458,0.014116444,1
-0.039919103,-0.064876503,0.026375926,1
-0.033512214,-0.006974141,0.082550003,1
-0.017580198,0.063865219,0.082550003,1
0.010912976,0.002791934,-0.082550003,1
0.065059074,0.039610392,0.040960527,1
0.076063535,-0.004341277,-0.025363942,1
-0.0119114,0.005607599,-0.082550003,1
0.00720423,-0.011498248,-0.082550003,1
-0.011701383,0.021134362,-0.088900002,1
-0.012154571,0.075186672,0.01447076,1
0.050649157,-0.004893387,-0.088900002,1
0.030843567,-0.06964056,0.029316051,1
-0.040930606,-0.064269428,0.004233974,1
-0.05601847,0.051628173,-0.003035291,1
0.075689486,0.008594198,7.58E-04,1
-0.076150043,0.001589193,0.016299483,1
-0.001609391,0.010157055,-0.088900002,1
0.053035367,-0.054674532,-0.035090618,1
0.074060805,-0.017810325,0.059710542,1
-0.00977985,0.029245803,0.082550003,1
0.00678701,-0.00667673,-0.082590506,1
-0.03269669,-0.068819253,-0.007612094,1
-0.027114135,-0.071186318,-0.041166107,1
-0.05697342,-0.032185182,0.082550003,1
-0.025281346,-0.012061986,0.082550003,1
0.033985666,0.068162495,0.0297544,1
-0.053050275,0.054659625,-0.049193676,1
-0.012330386,0.029440285,-0.088900002,1
-0.021568361,0.010168951,-0.088900002,1
-0.055944693,-0.051711858,-0.023754694,1
-0.026802871,0.071298377,0.011239022,1
-0.031342749,-0.069424539,-0.033461148,1
-0.01970516,-0.073586667,0.035202678,1
7.79E-04,-0.010536708,-0.082550003,1
0.001666986,0.00937495,-0.082600228,1
-0.031856925,0.004247038,-0.088900002,1
-0.007427449,0.005957613,-0.086100979,1
-0.047656166,0.05942326,0.020796224,1
-0.070816569,0.042343288,0.088487917,1
0.048994753,-0.058340131,-0.063022144,1
-0.066209316,0.037665438,0.001115738,1
0.047703172,0.059386799,0.005764753,1
0.007737322,-0.005552399,-0.082580086,1
-0.019179697,0.013470835,-0.088900002,1
-0.043093194,0.090220148,-0.078697142,1
-0.076188289,3.72E-04,-0.070288416,1
-0.075283847,-0.011540981,0.051883227,1
-0.055854926,-0.051813679,0.036993553,1
-0.063674636,-0.041805806,-0.06931142,1
-0.006869693,-0.006594046,-0.082828698,1
0.016031891,0.016964011,-0.082550003,1
0.047667833,0.05941421,0.059031694,1
-0.023354119,-0.001128637,0.082550003,1
-0.008768535,-0.005812815,-0.088900002,1
-0.059525428,-0.047524451,-0.010273444,1
0.07254012,0.023307453,0.006793842,1
0.067535495,0.035216236,-0.016495572,1
0.016675296,-0.006851766,-0.082550003,1
-0.006567868,0.006952456,-0.088900002,1
0.032820637,-0.042699073,0.082550003,1
0.013696284,-0.008104579,-0.082550003,1
-0.072341338,0.023905861,-0.027062206,1
-0.042492627,-0.063207867,0.042374702,1
0.066016965,-0.035471446,-0.088900002,1
-0.021995929,-0.011206795,-0.082550003,1
0.066483906,-0.03720113,-0.016806179,1
0.089932105,0.043658524,-0.086404721,1
0.02747726,-3.06E-04,-0.088900002,1
0.002670309,-0.017934593,-0.082550003,1
-0.005829157,-0.031662954,-0.088900002,1
-0.015812887,-0.010461711,-0.088900002,1
-0.034340435,0.067981733,-0.029898984,1
0.039519408,0.065112881,-0.021419968,1
0.084100783,0.016010653,-0.088900002,1
0.040766794,0.06437518,0.011919344,1
0.09421836,-0.026532785,-0.088900002,1
0.006069941,-0.010252179,-0.088900002,1
0.001332428,0.010313161,-0.088900002,1
-0.018693196,-0.036117017,-0.082550003,1
-0.010992336,0.012852943,-0.088900002,1
0.001718466,-0.009366797,-0.083912901,1
0.028163093,-0.070800534,-0.049141793,1
-0.073040234,-0.021586022,-0.040950392,1
-0.017030912,-0.074235034,-0.046831797,1
-0.036497847,0.066882489,-0.046471153,1
0.021983816,-0.072924666,-0.01899151,1
-0.04613842,0.004698911,-0.082550003,1
0.073543388,-0.019854128,-0.043211616,1
-0.00978432,0.002698976,-0.082550003,1
-0.029926176,0.015565466,-0.082550003,1
-0.009016745,-0.003060231,-0.082734105,1
-0.016152083,-0.007320182,-0.088900002,1
-0.072789278,-0.022449833,-0.013801925,1
0.013350598,-0.012886034,-0.082550003,1
-0.022181807,-0.009750661,-0.088900002,1
0.067451689,-0.035380717,-0.007441414,1
-0.075295407,0.011467987,-0.035566763,1
3.30E-04,-0.077589413,-0.088900002,1
0.044224701,0.0071675,0.082550003,1
0.023895802,-0.07234496,-0.012136753,1
-0.067431027,-0.035421268,-0.005686303,1
-0.008775053,0.07567239,-0.047118379,1
0.037830998,-0.066111404,0.015359301,1
0.001803816,-0.022938372,-0.088900002,1
-0.055464445,-0.052245455,-0.033568026,1
0.053658842,0.054051058,-0.066138815,1
-0.075207059,0.012025841,-0.032473377,1
-0.072511616,-0.023405566,0.053879167,1
-0.006107025,0.023599516,-0.082550003,1
0.05854388,-0.048763644,-0.022512169,1
-0.047958718,0.059188577,-0.045616125,1
-0.053399683,-0.054310217,-0.041843926,1
0.009343991,0.001839828,-0.084665409,1
-0.049603005,0.057803888,0.029729526,1
0.051261244,0.05634196,-0.028285398,1
-0.045467354,-0.06112107,0.044287704,1
0.076054481,-0.00462932,0.062035119,1
0.049781629,-0.02764931,-0.082550003,1
-0.07611745,0.002626072,0.003607359,1
-0.061581637,0.044873593,-0.046495677,1
0.023472672,0.010625003,-0.088900002,1
0.064144671,-0.041114177,-0.002523188,1
0.054679424,0.053030476,-0.037203046,1
0.026457742,0.071422629,0.038222958,1
-0.002622158,-0.076117573,-0.037974698,1
0.008102668,0.005001538,-0.08267258,1
-0.076102942,-0.003087627,0.001137349,1
-0.031914737,-0.069177012,-0.014988751,1
-0.011485634,-0.056905065,0.082550003,1
-0.073709751,-0.019281494,-0.070506228,1
-0.025646607,-0.071714648,0.004706566,1
-0.053694913,-0.054014987,-0.016547691,1
0.054970036,0.045804474,-0.088900002,1
0.017590062,0.002883563,-0.082550003,1
-0.060499659,-0.046268475,-0.006203467,1
0.027833523,-0.003537688,-0.088900002,1
-0.074176045,-0.017294801,0.063922812,1
-0.010341672,0.09941867,-0.088629611,1
-0.010256134,-0.093778264,-0.088900002,1
-0.0179702,0.007325607,-0.082550003,1
-0.072962695,-0.021852917,-0.023751417,1
-0.075774548,0.007694343,0.003308755,1
-0.001056651,-0.076166783,0.053801717,1
-0.024666021,0.013631838,0.082550003,1
0.071420596,-0.026463387,-0.031654632,1
-0.06614491,0.001871762,-0.082550003,1
0.059117108,0.048050856,-0.013484305,1
0.006416652,0.016997022,-0.082550003,1
0.043927795,0.021121389,-0.082550003,1
0.026258572,0.008248351,0.082550003,1
0.042703214,-0.06306475,-0.036834875,1
0.01105069,0.001324319,-0.088900002,1
-0.062551443,0.043458513,-0.007316756,1
-0.017653552,-0.001946075,-0.082550003,1
-0.011184213,-7.78E-04,-0.088900002,1
0.018582622,-0.044359832,0.082550003,1
0.012416668,0.004266163,-0.088900002,1
0.068705169,-0.032920595,-0.052551169,1
-0.048427214,-0.058825176,-0.027445872,1
0.020287023,-0.003275578,-0.082550003,1
-0.045261673,0.007248868,-0.082550003,1
-0.073015511,-0.021671122,-0.05725619,1
0.020427924,0.023349238,0.082550003,1
-0.012362376,0.029277271,-0.082550003,1
0.027211176,-0.025991356,-0.082550003,1
-0.075823324,-0.00717835,-0.038180863,1
0.074535784,-0.015685507,-9.60E-04,1
-0.006131903,-1.88E-04,0.082550003,1
0.027097303,0.011830689,-0.088900002,1
-0.067285989,-0.035705925,-0.029297963,1
0.038151997,0.039473757,-0.082550003,1
0.069346468,-0.031523157,0.054268103,1
0.072519369,0.023378881,-0.031194388,1
0.061646622,0.044789814,-0.011039631,1
-8.17E-04,0.076174313,-0.010097085,1
0.021569371,0.006349529,0.082550003,1
0.013832465,-0.001510665,-0.082550003,1
-0.00984414,0.012469284,-0.082550003,1
0.040601971,-0.064472656,-0.018447047,1
0.019546818,0.014249353,-0.088900002,1
-0.022473001,0.072782547,0.035803542,1
0.030808446,0.069655759,-0.019123148,1
-0.070088082,0.029809431,-0.026914549,1
0.034361895,0.067970799,0.061145485,1
0.075940846,-0.00593511,-0.046198017,1
-0.021909624,-0.001796945,-0.082550003,1
0.003215851,0.076098911,0.038716848,1
-0.002356457,-0.01388485,0.082550003,1
-0.072851901,0.022234277,3.82E-04,1
0.055726092,-0.051959813,0.003328488,1
-0.074629089,0.015268103,-0.024991083,1
0.070577315,0.028678908,-0.03602922,1
0.027553083,-0.016874952,-0.082550003,1
0.033515542,-0.068402032,0.023024387,1
0.019296204,0.046767754,-0.088900002,1
-0.05440382,0.05330608,-0.037257002,1
0.031242948,0.050892525,-0.088900002,1
-0.029547243,-0.006457432,0.082550003,1
0.044175818,0.062063957,-0.019958072,1
-0.019590145,0.016493567,0.082550003,1
-0.00613105,-0.007286605,-0.082874578,1
0.056908182,-0.050618989,0.027684432,1
0.02695413,0.071243922,-0.035559984,1
0.056173004,-0.051452889,-0.028424211,1
-0.008879553,0.05338968,-0.082550003,1
-8.69E-04,-0.009480599,-0.082596927,1
-0.004967912,-0.006120626,0.082550003,1
0.001627763,0.014702096,-0.082550003,1
0.005589518,-0.075973515,0.015231744,1
0.069605562,-0.03092444,-0.002928245,1
-0.070205233,-0.029538718,-0.038012304,1
0.076116973,-0.002641238,0.01327051,1
-0.063307742,0.042345666,-0.061167232,1
-0.032119883,2.07E-04,-0.082550003,1
0.017946034,-0.009301984,0.082550003,1
0.039128364,-0.065344144,0.021222964,1
0.074724364,0.01484189,-0.060245656,1
0.001453566,-0.01138325,0.082550003,1
0.003384801,-0.038718994,-0.082550003,1
-0.066047332,0.037939337,-0.032881249,1
0.015577192,-0.023808501,-0.082550003,1
-0.016416987,-0.001075351,-0.082550003,1
0.018116229,0.073992424,-0.009159243,1
-0.012745217,0.040535155,0.082550003,1
0.069767439,0.030550373,-0.048896808,1
0.012575921,-0.075119942,0.040545877,1
0.005880594,-0.075946,-0.047786081,1
0.014203529,0.074862177,0.055579471,1
-0.032836938,-0.068747794,-0.049170481,1
-0.073629295,0.019558432,-0.009076011,1
0.013477096,1.63E-05,-0.088900002,1
0.023364841,0.014612839,-0.082550003,1
0.00620929,0.007332625,-0.082550003,1
0.076053558,0.00465869,-0.030952932,1
0.040968644,0.064243577,0.014132456,1
-0.010503858,-0.075448097,-0.070935094,1
-0.042050146,0.06350858,-0.026245257,1
-0.073039347,0.021589076,0.003038855,1
-0.051080196,-0.041777449,-0.082550003,1
-0.074895389,-0.01399382,-0.032138188,1
0.024973212,-0.071957078,-0.03318445,1
0.022798913,0.072687862,0.030409147,1
0.020179469,0.002027077,-0.088900002,1
-0.004430746,-0.024802794,-0.082550003,1
-0.031773243,0.069238243,0.002547853,1
-0.040785568,0.064364077,0.030303749,1
-8.13E-04,0.00954979,-0.088900002,1
-0.015125731,-0.074660915,-9.83E-04,1
-0.059198151,0.047946375,0.035257469,1
-0.036147452,0.040727398,0.082550003,1
-0.010939171,3.95E-04,-0.088900002,1
-0.072884269,-0.022122867,0.00768641,1
0.048219006,-0.058986678,0.035036888,1
0.043261276,0.062685487,-0.038568296,1
0.015318224,0.074617885,-0.028709262,1
1.00E-04,-0.076196839,-0.068701105,1
0.067993703,0.034316942,-0.043828182,1
0.070870037,-0.027992662,-0.016515826,1
-0.046773102,0.060108232,-0.002578011,1
0.004151167,0.018132761,-0.082550003,1
-0.074147097,0.0174243,-0.049070202,1
-0.006328469,-0.027991083,-0.082550003,1
0.053598787,0.006632401,-0.082550003,1
-0.017885217,-0.09836379,-0.088759228,1
-0.049578218,0.05782574,-0.030296486,1
-0.03727495,0.003694292,-0.082550003,1
0.075093341,0.012743889,-0.064946595,1
-0.075077513,0.012843834,-0.059635273,1
-0.020651936,0.073311607,0.013719148,1
0.07031714,-0.029280122,0.034502802,1
0.016452594,-0.039069338,-0.082550003,1
0.019230615,-0.006862171,0.082550003,1
0.03271997,-0.021711454,0.082550003,1
-0.076156836,-0.00137308,-0.038809163,1
-0.03497698,-9.80E-04,-0.088900002,1
0.001366835,0.013740536,-0.088900002,1
0.034492774,0.067904113,0.015312308,1
-0.022039046,-0.013765763,-0.082550003,1
0.016913684,0.010726762,-0.082550003,1
-0.056472997,0.051112611,0.033032656,1
0.018462506,-0.036734679,-0.082550003,1
-0.042286896,0.063347683,0.045247127,1
0.025069059,0.006473287,-0.082550003,1
5.93E-04,0.041340715,-0.082550003,1
-0.014167833,-0.032226302,-0.088900002,1
0.002162655,0.054360964,-0.082550003,1
0.042932616,-0.046444311,-0.082550003,1
-0.022149764,0.006891126,-0.082550003,1
-0.006017912,0.007380676,-0.0826788,1
0.00398125,-0.01956095,-0.088900002,1
-0.023710389,-0.003271185,-0.082550003,1
0.005112233,0.008036455,-0.087774161,1
0.076197903,-6.66E-05,-0.052562543,1
-0.066343216,0.037439024,0.050640465,1
-0.009431895,-0.068335965,-0.082550003,1
-0.0329506,-0.035902627,-0.088900002,1
-0.021241716,-0.063470069,-0.088900002,1
0.074985966,0.013421886,-0.004915569,1
-0.0761911,2.83E-04,8.71E-04,1
-0.057303549,0.034448538,-0.088900002,1
0.006430132,0.007022931,-0.082916782,1
0.03123207,-0.069472435,-0.030087278,1
-0.024037294,0.020228252,-0.088900002,1
6.73E-04,0.07617885,0.007769118,1
-0.003676225,0.008782627,-0.088451506,1
-0.097598361,0.019556862,-0.088900002,1
-0.012877225,-0.01230011,-0.088900002,1
0.049524982,0.010742581,-0.088900002,1
0.076108055,0.002924969,-0.058156585,1
-0.011261453,0.075328116,0.002888965,1
0.028804559,0.00806089,-0.088900002,1
0.016067904,0.044355939,-0.082550003,1
0.053776172,0.053933728,-0.061945905,1
0.060931726,-0.045711456,0.049507261,1
-0.074783572,-0.014577023,-0.017370657,1
0.022859413,-0.006685298,0.082550003,1
-0.038338858,0.004420698,-0.088900002,1
-0.074844412,-0.014304856,-0.050013078,1
-0.034160642,-0.014244102,-0.082550003,1
0.069077355,0.032145024,0.071189223,1
0.001287318,0.002235477,0.082550003,1
0.07587011,0.006683414,-0.025907558,1
0.064311064,0.04086934,-0.024073211,1
-0.009366168,0.069553932,-0.088900002,1
-0.019569704,-0.07362602,-0.010845381,1
0.022156058,0.039810201,0.082550003,1
-0.058843465,0.048403635,0.075372414,1
0.070369922,0.029158153,-0.001657702,1
0.045656435,-0.060974405,0.057238003,1
0.014083328,-0.029637609,-0.082550003,1
-0.085677864,0.051477431,-0.088138215,1
0.041152868,-0.039661807,0.082550003,1
0.006970107,0.006490051,-0.085579847,1
0.076124773,-0.002393111,0.040783636,1
-0.042192089,0.063412114,0.005076853,1
0.066704281,-0.048037715,-0.088900002,1
-0.073999909,0.018082745,-0.016081727,1
0.022872268,0.039577885,-0.088900002,1
-0.031023996,-0.045228987,-0.088900002,1
0.050600691,0.056924313,-0.007284537,1
0.070718368,0.028352962,-0.052863465,1
-0.001891242,-0.009332498,-0.088745611,1
-0.011961829,-0.075217197,0.028743096,1
0.061554241,0.044908911,-0.004476121,1
0.01126303,-0.075327866,-0.013102312,1
-0.064916534,-0.039851414,-0.037461597,1
-0.096375545,0.025810861,-0.088900002,1
0.011571965,0.01301321,-0.088900002,1
0.021760819,-0.012921488,-0.088900002,1
-0.071175928,-0.027142995,-0.005928489,1
-0.002111056,0.00928336,-0.083626925,1
0.058593179,-0.048707726,0.010119511,1
-9.37E-04,0.034352174,-0.088900002,1
-0.01155426,0.060167804,0.082550003,1
-0.024883471,0.071989386,-0.061066597,1
-0.008591432,0.004108633,-0.088767727,1
0.062890339,-0.04295985,-0.034615902,1
-0.006430761,-0.007022377,-0.088273069,1
0.033234657,-0.028628555,-0.082550003,1
0.062208805,0.043962684,-0.02674911,1
-0.021745079,-0.072994025,-0.044395327,1
0.019069612,0.021103847,-0.082550003,1
0.008323424,0.004628261,-0.082778435,1
0.042164897,-0.063430594,0.063702458,1
0.038175563,-0.065907629,0.063907573,1
-0.003730296,-0.024147715,-0.088900002,1
0.018111134,0.098328006,-0.077511514,1
0.008674978,-0.027162321,-0.082550003,1
0.045231263,-0.017443666,0.082550003,1
0.060496865,0.011108744,-0.082550003,1
0.028512656,0.070649261,-0.048414984,1
-0.002692338,-0.076115367,-0.02058266,1
-0.030768718,-0.007499475,-0.088900002,1
-0.024106206,0.072269212,0.023539104,1
0.056581515,0.050989521,-0.037097676,1
0.004371402,0.076062588,-0.005812437,1
-0.066018452,0.03798817,0.003317926,1
0.0334866,0.068416779,-0.010081241,1
-0.019529953,0.073637568,-0.035050659,1
-0.024678143,0.021403889,-0.082550003,1
-0.032153232,-0.001409406,-0.088900002,1
-0.040930419,0.036862783,-0.082550003,1
-0.015413936,0.001767596,-0.082550003,1
-0.061954588,-0.036030235,-0.088900002,1
0.075286929,0.011521516,-0.052932592,1
0.065062307,-0.039604926,-0.023506031,1
0.040972332,0.064241071,-0.055458599,1
-0.034144025,-0.068081807,-0.034023014,1
-0.05480176,-0.05290814,0.007239253,1
0.002567778,0.076119283,-0.003546398,1
-0.015205078,0.014527821,-0.082550003,1
0.003554971,-0.008835098,-0.088898867,1
-0.014360641,-0.00488845,-0.082550003,1
0.012643939,-0.003671264,-0.082550003,1
-0.034367888,2.32E-06,0.082550003,1
0.015135556,0.003835307,-0.082550003,1
-0.01087827,-0.075388801,0.036216251,1
0.040909652,-0.064283668,-0.024546738,1
0.006166635,0.07591896,0.01991783,1
-0.008970317,0.051680095,0.082550003,1
-0.009929299,0.010082992,0.082550003,1
0.007504185,-0.075792523,-0.032027974,1
-0.016832941,0.008014079,-0.088900002,1
0.017342254,-0.087506555,-0.088900002,1
0.060957253,-0.045678546,-9.50E-04,1
-0.05643433,-0.051156471,-0.030052594,1
0.073509463,-0.019970901,0.023093303,1
0.00897419,0.003178436,-0.08662569,1
0.014768541,0.001646846,-0.082550003,1
-0.008189081,0.075727781,0.068248653,1
-0.045184447,0.013284383,-0.088900002,1
-0.050219947,-0.057259983,-0.016212111,1
0.03636026,0.036298342,0.082550003,1
-0.071818053,-0.02535938,-0.007255693,1
-0.009388315,-0.001582596,-0.086061768,1
-0.004320466,0.010938043,-0.088900002,1
-0.056307612,-0.051300205,-0.047373967,1
-0.004739342,-0.0221686,0.082550003,1
-0.072181456,-0.024349963,-0.019964,1
0.01264705,0.014669052,-0.082550003,1
-0.002673095,-0.009137337,-0.086353496,1
-0.020815667,-0.07326404,-0.041673541,1
0.007092648,0.077850672,-0.088900002,1
-0.05696432,0.050555313,-0.008454308,1
-0.03132892,0.069430523,0.016101101,1
-0.002912285,-0.076108453,0.042488378,1
0.04747381,-0.002599703,-0.082550003,1
0.064041754,-0.041265613,0.00373479,1
-0.046891556,-0.06001635,-0.016209977,1
-0.011867618,-0.075232117,0.040610442,1
0.042531832,-0.063181223,0.040537695,1
0.003939873,-0.008668537,-0.083526934,1
-0.031823528,-0.004408256,0.082550003,1
-0.006236491,-0.021664656,-0.088900002,1
0.073669876,0.019418748,0.018329891,1
-0.066853586,-0.036554572,0.037729454,1
-0.007346863,0.057829082,-0.088900002,1
-0.071499385,-0.026244537,0.00383536,1
0.016095469,-0.016829799,0.082550003,1
0.003411662,-0.076092756,-0.024428189,1
-0.013288278,0.02593632,0.082550003,1
0.042459256,-0.063230545,-0.072124966,1
-0.009078756,-0.002874735,-0.087733095,1
0.056782334,-0.050761736,0.054396933,1
-0.014484663,0.005300262,-0.082550003,1
-0.057253579,0.050227211,0.027006678,1
-0.07606552,0.004278137,0.034891535,1
0.061120742,-0.045467777,-0.053712038,1
-0.047277635,-0.059716877,-0.046373491,1
0.031588537,-0.072960915,-0.088900002,1
-0.044214491,0.062037675,-0.026720923,1
0.010701808,0.075416747,-0.0652793,1
-0.061448508,0.045045222,-0.016651138,1
0.059398218,-0.04768845,0.036089362,1
-0.069445353,-0.031294652,0.040005473,1
0.0102913,-0.019649347,-0.082550003,1
0.009436566,0.001277933,-0.083346526,1
0.053176019,0.054533881,0.033062418,1
-0.018201736,0.07397331,0.008440021,1
-0.073908678,-0.018490869,-0.036678444,1
0.036894996,0.066664953,0.033623862,1
0.04749105,-0.059551336,0.047882632,1
-6.06E-06,0.076199807,-0.072044023,1
0.005402216,-0.007839385,-0.088834009,1
0.018561844,0.073892812,4.01E-04,1
0.067916911,0.034467656,0.035776461,1
-0.055798234,-0.051877983,-0.011078385,1
0.004703604,-0.0641016,-0.082550003,1
-0.011799676,-0.075242877,-0.059722214,1
-0.023531499,-0.006571182,-0.082550003,1
0.002583545,-0.076118787,-0.056123319,1
-0.076098787,0.00321979,-0.021092828,1
-0.07385997,-0.018708762,0.052153622,1
0.009485254,8.20E-04,-0.088474665,1
0.01062079,0.075429578,-0.00391559,1
0.018438641,0.073920353,0.027123738,1
0.00187307,-0.00933656,-0.083334229,1
0.012429366,-0.075143152,0.011121074,1
0.033908478,-0.041126342,-0.082550003,1
0.005549543,0.007739263,-0.088497716,1
0.0470932,-0.016336082,-0.088900002,1
0.003490206,0.010601923,-0.088900002,1
0.046864407,0.060037408,-0.040251552,1
-0.002266336,0.009771669,0.082550003,1
-0.069919608,-0.030198742,0.008159712,1
-0.020313799,0.018183545,-0.082550003,1
-0.0121475,0.075187792,-0.005910632,1
0.049591431,-0.057814092,0.018013059,1
0.002060899,-0.076135216,-0.003469732,1
0.061726565,-0.044672269,-0.03658138,1
0.007885528,-0.061246943,-0.088900002,1
-0.009728195,0.027323764,-0.082550003,1
-0.075610775,0.009426866,-0.038391936,1
4.44E-04,-0.017860756,0.082550003,1
-0.064044573,0.041261465,0.015191106,1
-0.051389548,0.056228846,0.035931567,1
-0.057134738,0.050362011,0.011160234,1
-0.003122906,-0.076101833,2.74E-05,1
0.042320122,-0.063325102,-0.02156061,1
-0.005648959,-0.075967896,-0.007945251,1
0.059685312,0.047318328,0.010669824,1
0.033426457,-0.032441031,-0.082550003,1
0.067609567,0.035070859,0.007461623,1
-0.070667087,0.028471464,0.030814007,1
0.048606087,0.048299599,-0.088900002,1
0.063136632,0.042597445,-0.049368992,1
-0.007891552,0.00917937,-0.088900002,1
0.005652226,-0.075967587,0.047632756,1
-0.045573682,-0.061038594,-3.94E-04,1
-0.043609718,0.062448683,0.050135187,1
-0.027932923,-0.026139039,-0.082550003,1
-0.003050132,0.00954468,-0.082550003,1
-0.018790277,-0.007938231,-0.088900002,1
0.009239094,0.039140313,-0.088900002,1
0.075973906,0.005585381,-0.016394418,1
-0.010881145,0.001099172,-0.082550003,1
0.011556171,-0.00165425,0.082550003,1
0.072884952,0.022120515,0.017539372,1
-0.050323444,0.057168739,0.009838693,1
0.071800429,0.025408333,0.028730537,1
-0.042120907,-0.028283234,-0.088900002,1
0.011059696,-0.075360068,-0.003888272,1
-0.006464242,0.055070834,0.082550003,1
0.015331578,0.010264129,-0.082550003,1
-0.069817631,0.03043439,-0.00745221,1
-0.029892682,-0.070052055,-0.073917964,1
0.005218018,0.007125342,0.082550003,1
0.070630329,-0.028556404,0.009561459,1
0.007110355,-0.04668364,-0.088900002,1
0.025569928,0.016436387,-0.082550003,1
0.070373678,0.029149474,0.010599609,1
-0.03670186,-0.06677854,-0.035686342,1
0.030478058,0.028240744,0.082550003,1
0.074338078,-0.016569942,0.047888224,1
-0.043391577,0.062596933,-0.032820387,1
4.39E-04,-0.020334679,-0.082550003,1
0.07515319,-0.012365989,-0.017411215,1
-0.041135846,0.010376823,-0.088900002,1
-0.031088329,-0.069534639,7.59E-04,1
0.070358256,-0.029185111,0.049824787,1
0.041820007,-0.063664984,-0.045859036,1
0.04348385,0.011798723,0.082550003,1
0.031938884,8.20E-04,-0.088900002,1
0.024279352,-0.026759417,-0.088900002,1
-0.01596737,0.00326988,0.082550003,1
-0.075670869,-0.008791137,-0.041998185,1
0.073588691,0.019698191,-0.053910463,1
0.045031678,0.061459014,0.006955979,1
-0.01919994,-0.073733444,0.011389151,1
-0.039075253,0.065375554,0.007749134,1
-0.051736547,0.064290711,0.086211461,1
0.049557044,-0.057844408,-0.074959217,1
0.058149734,-0.049210718,0.005923051,1
-0.006848613,0.006615126,-0.083971335,1
0.009496369,-7.02E-04,-0.083804074,1
-0.044325225,-0.06196242,-0.041690883,1
-0.075879446,0.006584653,-0.052258719,1
0.035654676,-0.015561844,0.082550003,1
0.062756387,0.043156952,0.013549518,1
0.062090363,0.044136965,-0.018070328,1
-0.048861468,-0.058457638,0.021711259,1
0.07268551,0.022807008,0.004716267,1
-0.016995717,0.074242902,-0.050458579,1
0.051368924,-0.056247028,0.038156821,1
-0.073495692,-0.020018301,-0.003520364,1
-0.011940308,0.011610242,-0.082550003,1
-0.015580677,-0.010211303,-0.082550003,1
-0.06574448,0.038451433,-0.005664152,1
-0.022225144,-0.072854555,0.00160179,1
-0.021572059,0.073044291,-0.056672907,1
0.009726019,-0.075571284,-0.036284091,1
-0.006972384,0.008799511,-0.088900002,1
-0.060291109,0.046537337,0.051889372,1
0.01514293,0.07465707,0.051579063,1
0.068258325,-0.033797587,-0.065407053,1
-0.050514958,-0.056999897,0.06334128,1
-0.003584071,-0.018733256,-0.082550003,1
-0.037979553,0.001178971,0.082550003,1
0.072153371,0.024427975,0.074274496,1
-0.046940285,-0.04808011,-0.082550003,1
-0.001092762,-0.013185773,-0.082550003,1
0.037385026,0.066375151,0.028420378,1
-5.43E-04,0.009507931,-0.088890785,1
-0.041855112,0.017782472,-0.082550003,1
0.087028854,0.049193054,-0.088668134,1
0.059965933,-0.046956554,0.021207032,1
0.061794263,0.02070924,-0.088900002,1
0.008659247,-0.006644919,-0.082550003,1
0.029757584,-0.070110519,-0.007472953,1
0.072623023,0.023022094,0.037854996,1
-0.007556135,0.029398306,-0.082550003,1
0.03758809,-0.01777895,-0.088900002,1
0.023963098,0.055785129,-0.082550003,1
0.074366766,0.016441607,-0.03698807,1
0.032565592,0.06888605,0.010211838,1
-0.006351311,0.060141145,-0.082550003,1
0.006914325,0.042753582,-0.082550003,1
0.005008747,0.008098405,-0.083860312,1
0.035353665,0.019421059,-0.082550003,1
-0.03027278,-0.041255449,-0.082550003,1
0.015853305,0.021597345,-0.082550003,1
0.007371901,-0.075805028,-0.001819291,1
0.075833668,0.007068929,-0.007629914,1
-0.045193121,-0.061333786,-0.032793876,1
0.026779183,0.009764834,-0.082550003,1
-0.027590123,-0.071014957,0.028431802,1
0.004151878,0.076069489,-0.02823815,1
0.007795754,0.060925584,-0.082550003,1
-0.008971112,0.005783735,-0.088900002,1
-0.043978391,0.06219813,-0.022656308,1
0.06417575,-0.041068447,0.018702163,1
-0.067529709,0.035227592,0.011153445,1
0.01692876,0.024265272,-0.088900002,1
-0.021614173,-0.018217373,0.082550003,1
-0.014581886,-0.074782485,0.037521879,1
0.047438972,-0.007272862,-0.088900002,1
-7.69E-04,-0.009490067,-0.087648611,1
0.020428584,-0.073376496,0.011055551,1
0.01405661,0.006689822,-0.082550003,1
0.007569834,-0.008707375,-0.088900002,1
-0.018260347,0.002773826,-0.088900002,1
0.033753822,0.068280624,0.049543194,1
0.047154426,-0.011336518,0.082550003,1
0.063328154,0.042315631,-0.005289513,1
-0.030427683,0.069820534,0.023271183,1
0.065697131,-0.038531496,-0.034138411,1
-0.024617486,-0.017194866,-0.082550003,1
0.070409641,-0.029066371,0.02291936,1
0.057644223,-0.04978411,-0.061423009,1
0.020641107,0.00661287,-0.088900002,1
0.030411986,0.069827326,0.004013305,1
-0.074586371,0.015459203,-0.056076423,1
0.058955871,-0.048258721,-0.007111071,1
0.048401411,0.06508945,0.088900002,1
-0.012797695,-0.002068778,-0.088900002,1
0.030049203,-0.00296989,-0.082550003,1
0.009369063,0.08843592,-0.088900002,1
-0.041865268,0.063634224,-0.015190109,1
0.075802996,0.007393402,0.026287312,1
0.074171487,-0.017315192,0.050447563,1
0.062468836,-0.043580065,-0.007855177,1
-0.015887244,-0.014329651,-0.082550003,1
